account_id,customer_age,days_dormant,account_status,account_label
ACC_N1012,60,23, aCtive ,Normal
ACC_N3285,21,21,Inactive,Normal
ACC_N2927,24,8,ACTIVE,Normal
ACC_N2655,51,11,ACTIVE,Normal
ACC_A0121,19,546, aCtive ,Legitimate_Awakening
ACC_N2084,18,17,Active,Normal
ACC_N1907,51,3,Active,Normal
ACC_N2207,59,12,active,Normal
ACC_N1591,59,7,Active,Normal
ACC_N1579,26,22, aCtive ,Normal
ACC_N2277,29,9,ACTIVE,Normal
ACC_A0148,57,403, aCtive ,Legitimate_Awakening
ACC_N0354,39,24,Active,Normal
ACC_N2947,43,15,ACTIVE,Normal
ACC_N1627,47,10, aCtive ,Normal
ACC_N1932,23,12,Active,Normal
ACC_N3165,52,20,Active,Normal
ACC_N0860,31,10,Active,Normal
ACC_N2429,39,27,active,Normal
ACC_N3088,19,23,active,Normal
ACC_N2721,37,25,active,Normal
ACC_N1147,41,2,ACTIVE,Normal
ACC_N3321,150,8, aCtive ,Normal
ACC_N0680,39,26,ACTIVE,Normal
ACC_N1148,53,28,ACTIVE,Normal
ACC_N2803,56,22,Active,Normal
ACC_N3262,29,11,Active,Normal
ACC_N3247,48,14,inactive,Normal
ACC_N1139,49,21,ACTIVE,Normal
ACC_N1713,23,29,INACTIVE,Normal
ACC_N3031,34,23,active,Normal
ACC_N0374,33,22,ACTIVE,Normal
ACC_N2108,29,14,ACTIVE,Normal
ACC_N2542,56,16, aCtive ,Normal
ACC_N3481,23,22, aCtive ,Normal
ACC_N1642,18,15,ACTIVE,Normal
ACC_A0280,57,238,Active,Legitimate_Awakening
ACC_N0235,64,15,Active,Normal
ACC_N3005,56,28,ACTIVE,Normal
ACC_N1869,43,29,Active,Normal
ACC_N0178,37,4, aCtive ,Normal
ACC_N2838,25,17,active,Normal
ACC_N1797,28,22, aCtive ,Normal
ACC_A0110,64,257,active,Legitimate_Awakening
ACC_N0900,57,17,ACTIVE,Normal
ACC_N2572,58,22,ACTIVE,Normal
ACC_N0626,32,14,INACTIVE,Normal
ACC_N2493,54,6,inactive,Normal
ACC_N2246,61,5,Active,Normal
ACC_N1617,41,3,ACTIVE,Normal
ACC_N0222,52,25,active,Normal
ACC_A0183,54,181,Active,Legitimate_Awakening
ACC_N1535,64,7,active,Normal
ACC_N0324,22,22,ACTIVE,Normal
ACC_N2441,21,18,ACTIVE,Normal
ACC_N2812,31,28, aCtive ,Normal
ACC_A0169,23,623,active,Legitimate_Awakening
ACC_N2145,45,12,Active,Normal
ACC_N1686,62,2,ACTIVE,Normal
ACC_A0315,28,636, aCtive ,Legitimate_Awakening
ACC_N1528,23,11, aCtive ,Normal
ACC_N2058,58,7,Active,Normal
ACC_N2589,60,8,ACTIVE,Normal
ACC_N0829,27,8, aCtive ,Normal
ACC_N2130,21,9,inactive,Normal
ACC_N1203,150,17,Active,Normal
ACC_A0352,40,668,Active,Legitimate_Awakening
ACC_N1687,26,1,active,Normal
ACC_N0871,43,29,active,Normal
ACC_N1727,28,2,ACTIVE,Normal
ACC_N1043,47,17, aCtive ,Normal
ACC_N1482,26,29, aCtive ,Normal
ACC_N0331,58,25,active,Normal
ACC_N2851,63,23,ACTIVE,Normal
ACC_N0171,22,3, aCtive ,Normal
ACC_N1930,23,6,Active,Normal
ACC_N2254,23,27,Inactive,Normal
ACC_N2918,59,7,inactive,Normal
ACC_N1351,22,28,Inactive,Normal
ACC_N3077,33,19,Active,Normal
ACC_N1489,42,28,active,Normal
ACC_N0750,24,5,ACTIVE,Normal
ACC_N3160,18,17,Active,Normal
ACC_N1498,25,19,Active,Normal
ACC_N2188,33,17, aCtive ,Normal
ACC_N0472,42,18,inactive,Normal
ACC_N1653,33,15,active,Normal
ACC_N1184,61,27, aCtive ,Normal
ACC_N1856,40,29, aCtive ,Normal
ACC_A0193,41,423, aCtive ,Legitimate_Awakening
ACC_N2732,43,10,Inactive,Normal
ACC_N0439,35,1,ACTIVE,Normal
ACC_A0380,38,269,active,Legitimate_Awakening
ACC_N3485,31,25,Active,Normal
ACC_A0105,58,620,active,Legitimate_Awakening
ACC_N2414,40,21,Active,Normal
ACC_N1416,21,17,ACTIVE,Normal
ACC_N2975,49,10,ACTIVE,Normal
ACC_N3437,52,15,active,Normal
ACC_N3284,20,19, aCtive ,Normal
ACC_A0243,50,317,Active,Legitimate_Awakening
ACC_N3174,61,2,INACTIVE,Normal
ACC_N1247,62,26, aCtive ,Normal
ACC_N2988,38,23,ACTIVE,Normal
ACC_N0805,27,5,Inactive,Normal
ACC_N0446,64,13,ACTIVE,Normal
ACC_N2261,58,29,Active,Normal
ACC_N0308,31,23, aCtive ,Normal
ACC_N2977,43,0,Active,Normal
ACC_A0366,46,341, aCtive ,Legitimate_Awakening
ACC_N2653,19,1,Active,Normal
ACC_N1118,42,17,active,Normal
ACC_N1342,47,7,ACTIVE,Normal
ACC_N2303,46,18,Active,Normal
ACC_N1360,54,23,Active,Normal
ACC_N2030,33,24,ACTIVE,Normal
ACC_N2663,59,21,Active,Normal
ACC_N0878,22,14,ACTIVE,Normal
ACC_N0341,47,6, aCtive ,Normal
ACC_N3462,20,2,active,Normal
ACC_N2189,18,23,active,Normal
ACC_N3472,18,5,ACTIVE,Normal
ACC_N3276,61,2,active,Normal
ACC_N1940,64,26,ACTIVE,Normal
ACC_N2444,44,19,active,Normal
ACC_N1967,38,10,Active,Normal
ACC_N1851,37,11,Active,Normal
ACC_N2450,27,20,active,Normal
ACC_N1377,55,27, aCtive ,Normal
ACC_N0489,27,15,active,Normal
ACC_N1801,61,7,Active,Normal
ACC_N1812,44,19,active,Normal
ACC_A0395,46,397,Active,Legitimate_Awakening
ACC_N3388,26,18, aCtive ,Normal
ACC_N2629,60,25, aCtive ,Normal
ACC_N0133,28,28,active,Normal
ACC_N2203,25,24,Active,Normal
ACC_N3042,21,3, aCtive ,Normal
ACC_M030,36,518,ACTIVE,Dormant_Mule
ACC_N1791,53,24,active,Normal
ACC_N1098,45,8,ACTIVE,Normal
ACC_N2216,61,17,active,Normal
ACC_N1235,41,14,Active,Normal
ACC_N2432,30,25,Active,Normal
ACC_N0656,44,5,ACTIVE,Normal
ACC_N1254,50,4,Active,Normal
ACC_N3185,53,26,Active,Normal
ACC_N1800,44,26,Active,Normal
ACC_N2800,25,20,ACTIVE,Normal
ACC_N0965,45,23,Inactive,Normal
ACC_N2430,150,5, aCtive ,Normal
ACC_N3027,55,25,active,Normal
ACC_N3441,42,12, aCtive ,Normal
ACC_N0389,62,21,ACTIVE,Normal
ACC_N2923,40,0,ACTIVE,Normal
ACC_N0411,35,22,Active,Normal
ACC_N0385,43,16, aCtive ,Normal
ACC_A0255,19,509,ACTIVE,Legitimate_Awakening
ACC_N0416,37,5,active,Normal
ACC_N0524,45,18,ACTIVE,Normal
ACC_N3443,61,20,INACTIVE,Normal
ACC_N1979,150,27,active,Normal
ACC_N0366,55,11,active,Normal
ACC_A0238,20,182,Active,Legitimate_Awakening
ACC_M057,40,693,active,Dormant_Mule
ACC_N3342,50,3,Active,Normal
ACC_A0052,43,549,Active,Legitimate_Awakening
ACC_A0065,27,318,ACTIVE,Legitimate_Awakening
ACC_N1722,36,4,ACTIVE,Normal
ACC_A0020,45,529,Active,Legitimate_Awakening
ACC_N0362,36,5, aCtive ,Normal
ACC_N0429,62,6,Active,Normal
ACC_N3282,48,25, aCtive ,Normal
ACC_N0357,34,16,active,Normal
ACC_N0728,23,29,active,Normal
ACC_A0205,28,557,active,Legitimate_Awakening
ACC_N1908,30,16,Inactive,Normal
ACC_N0480,35,27, aCtive ,Normal
ACC_N2346,33,3,Active,Normal
ACC_N3139,37,6,active,Normal
ACC_N1578,50,1,ACTIVE,Normal
ACC_N2354,54,4,active,Normal
ACC_N1958,49,15,active,Normal
ACC_N3186,34,8,ACTIVE,Normal
ACC_N1123,57,7, aCtive ,Normal
ACC_N1501,23,18,active,Normal
ACC_N1701,36,0, aCtive ,Normal
ACC_N1984,62,28,ACTIVE,Normal
ACC_N0594,30,17,ACTIVE,Normal
ACC_N2849,23,27,ACTIVE,Normal
ACC_N2393,49,27,Active,Normal
ACC_A0048,26,246, aCtive ,Legitimate_Awakening
ACC_N1598,48,14,Active,Normal
ACC_N2565,34,12,ACTIVE,Normal
ACC_N0276,46,10,active,Normal
ACC_N1469,57,2,Active,Normal
ACC_N3110,25,29,INACTIVE,Normal
ACC_N1101,34,7,Active,Normal
ACC_N1505,43,1, aCtive ,Normal
ACC_N1748,46,14,active,Normal
ACC_N3426,47,17,Active,Normal
ACC_A0361,29,693,ACTIVE,Legitimate_Awakening
ACC_N1939,38,28,inactive,Normal
ACC_N0803,33,18,ACTIVE,Normal
ACC_N0618,50,25, aCtive ,Normal
ACC_N0355,21,6, aCtive ,Normal
ACC_N0380,22,1,Inactive,Normal
ACC_M021,25,912,ACTIVE,Dormant_Mule
ACC_N0095,23,8,active,Normal
ACC_N2994,21,6,Active,Normal
ACC_N1959,64,16,Active,Normal
ACC_N1352,30,0,ACTIVE,Normal
ACC_N1421,62,8, aCtive ,Normal
ACC_N1625,37,11,active,Normal
ACC_A0085,30,521, aCtive ,Legitimate_Awakening
ACC_N2775,30,2,Active,Normal
ACC_A0031,18,417,Active,Legitimate_Awakening
ACC_N2652,50,28,ACTIVE,Normal
ACC_N0496,22,10, aCtive ,Normal
ACC_N2588,43,18,Active,Normal
ACC_N3405,25,9,Active,Normal
ACC_N2258,28,29, aCtive ,Normal
ACC_N2019,22,23,ACTIVE,Normal
ACC_N3482,53,16,ACTIVE,Normal
ACC_N1550,31,8,active,Normal
ACC_N0754,21,10,active,Normal
ACC_N1260,55,4,active,Normal
ACC_N0444,59,26, aCtive ,Normal
ACC_N1608,44,11,active,Normal
ACC_N0801,43,14,active,Normal
ACC_N1669,62,2, aCtive ,Normal
ACC_N3067,22,10,active,Normal
ACC_N1818,36,19,ACTIVE,Normal
ACC_N3292,29,28,Active,Normal
ACC_N2043,60,1,ACTIVE,Normal
ACC_N0295,52,14,ACTIVE,Normal
ACC_N0405,64,1,Active,Normal
ACC_N1088,58,5,ACTIVE,Normal
ACC_N0859,36,15,Active,Normal
ACC_N1872,26,2,ACTIVE,Normal
ACC_N2484,44,23, aCtive ,Normal
ACC_N0131,56,6, aCtive ,Normal
ACC_N3274,28,8,active,Normal
ACC_A0398,52,358, aCtive ,Legitimate_Awakening
ACC_N1795,25,6,Active,Normal
ACC_N2218,37,4,active,Normal
ACC_N0147,37,4,ACTIVE,Normal
ACC_N1417,24,0,INACTIVE,Normal
ACC_N0275,19,11,active,Normal
ACC_N0112,49,27, aCtive ,Normal
ACC_N1742,35,29,active,Normal
ACC_N1481,61,8,Active,Normal
ACC_N2033,56,6,Active,Normal
ACC_N2011,30,19,ACTIVE,Normal
ACC_N3169,42,13,active,Normal
ACC_N3340,43,11,Active,Normal
ACC_N2099,57,22,ACTIVE,Normal
ACC_A0173,32,274,active,Legitimate_Awakening
ACC_N3322,57,22,ACTIVE,Normal
ACC_N3241,150,28,Active,Normal
ACC_N1565,61,14,ACTIVE,Normal
ACC_N2196,54,4,active,Normal
ACC_N0672,150,14,INACTIVE,Normal
ACC_N3191,58,26,Active,Normal
ACC_N0684,48,12,active,Normal
ACC_M055,22,995,active,Dormant_Mule
ACC_N1709,42,11,ACTIVE,Normal
ACC_N2759,43,4,Active,Normal
ACC_N1450,63,6, aCtive ,Normal
ACC_N0846,61,4,INACTIVE,Normal
ACC_N1706,34,10,ACTIVE,Normal
ACC_N1756,53,26,Active,Normal
ACC_N2939,18,13, aCtive ,Normal
ACC_M015,45,813,Active,Dormant_Mule
ACC_N0593,25,12,ACTIVE,Normal
ACC_N0108,150,25,Active,Normal
ACC_N0321,57,12,Active,Normal
ACC_N3497,59,1,Active,Normal
ACC_N1228,64,19,ACTIVE,Normal
ACC_N0398,47,13,Inactive,Normal
ACC_A0391,20,411,ACTIVE,Legitimate_Awakening
ACC_A0203,39,484, aCtive ,Legitimate_Awakening
ACC_N1544,61,18,active,Normal
ACC_M023,32,917,Active,Dormant_Mule
ACC_N1741,33,26,inactive,Normal
ACC_N0125,59,11,active,Normal
ACC_N0638,21,1,Active,Normal
ACC_N3396,60,29,Active,Normal
ACC_N2175,48,16,Active,Normal
ACC_A0015,37,291,ACTIVE,Legitimate_Awakening
ACC_N1454,37,19,inactive,Normal
ACC_N0347,36,12, aCtive ,Normal
ACC_N2704,60,11,ACTIVE,Normal
ACC_M037,43,911,Active,Dormant_Mule
ACC_N2508,58,9,INACTIVE,Normal
ACC_N0467,41,8,Active,Normal
ACC_N2583,48,21,Active,Normal
ACC_N0396,62,10, aCtive ,Normal
ACC_N0635,57,22,Active,Normal
ACC_N0461,33,9,ACTIVE,Normal
ACC_N3494,32,17, aCtive ,Normal
ACC_A0329,22,486, aCtive ,Legitimate_Awakening
ACC_N1774,50,25, aCtive ,Normal
ACC_N0065,20,22,Active,Normal
ACC_N2338,49,24, aCtive ,Normal
ACC_N0927,53,23, aCtive ,Normal
ACC_N1017,20,4,ACTIVE,Normal
ACC_N0705,23,14,active,Normal
ACC_N1655,40,27,ACTIVE,Normal
ACC_N2530,57,15,ACTIVE,Normal
ACC_N3432,54,21,active,Normal
ACC_N2139,31,17,active,Normal
ACC_N1445,32,4, aCtive ,Normal
ACC_N0018,60,19,ACTIVE,Normal
ACC_N2191,49,1,Active,Normal
ACC_N3294,22,20,ACTIVE,Normal
ACC_A0070,57,247,active,Legitimate_Awakening
ACC_N0264,49,3,INACTIVE,Normal
ACC_A0334,34,231, aCtive ,Legitimate_Awakening
ACC_N0068,59,0, aCtive ,Normal
ACC_N1187,44,14,Active,Normal
ACC_N2844,27,15,Active,Normal
ACC_N3456,48,26,active,Normal
ACC_N2101,41,26, aCtive ,Normal
ACC_N0239,45,10,ACTIVE,Normal
ACC_N1962,19,20, aCtive ,Normal
ACC_N3408,36,9,ACTIVE,Normal
ACC_A0374,57,588,ACTIVE,Legitimate_Awakening
ACC_N3486,26,9,Active,Normal
ACC_N0601,54,28, aCtive ,Normal
ACC_N2716,58,10,active,Normal
ACC_N0493,38,29, aCtive ,Normal
ACC_N1256,33,19, aCtive ,Normal
ACC_N1396,49,27,active,Normal
ACC_N1547,55,21,active,Normal
ACC_N0940,62,11, aCtive ,Normal
ACC_N1724,42,27,active,Normal
ACC_N1390,33,26,ACTIVE,Normal
ACC_N0590,64,27,Active,Normal
ACC_N3137,28,19,INACTIVE,Normal
ACC_N2088,48,29,ACTIVE,Normal
ACC_N2980,21,7,Active,Normal
ACC_N1786,39,22,active,Normal
ACC_N3315,43,23,Active,Normal
ACC_N3395,64,4, aCtive ,Normal
ACC_N1004,43,3,active,Normal
ACC_N3135,61,17,ACTIVE,Normal
ACC_N2907,36,25,ACTIVE,Normal
ACC_N0929,21,24,Active,Normal
ACC_A0261,55,341,ACTIVE,Legitimate_Awakening
ACC_N1452,51,1,inactive,Normal
ACC_N2249,38,11,ACTIVE,Normal
ACC_N1210,18,27,active,Normal
ACC_N1790,33,16,Active,Normal
ACC_N2491,50,10,ACTIVE,Normal
ACC_N0285,26,2, aCtive ,Normal
ACC_N2617,51,22,active,Normal
ACC_N2358,42,19,ACTIVE,Normal
ACC_N1736,21,24,ACTIVE,Normal
ACC_N0335,57,11,Inactive,Normal
ACC_N0227,40,19,active,Normal
ACC_A0123,18,486,active,Legitimate_Awakening
ACC_N1536,42,15,Active,Normal
ACC_N2897,53,5,active,Normal
ACC_A0387,40,345,ACTIVE,Legitimate_Awakening
ACC_N3085,22,28,ACTIVE,Normal
ACC_N2734,58,6,INACTIVE,Normal
ACC_N3129,62,0,inactive,Normal
ACC_N0621,56,27,active,Normal
ACC_N3240,18,14,ACTIVE,Normal
ACC_N0314,53,9, aCtive ,Normal
ACC_N2754,48,18,Inactive,Normal
ACC_A0308,45,277,Active,Legitimate_Awakening
ACC_A0152,56,195,Active,Legitimate_Awakening
ACC_N1735,32,8,ACTIVE,Normal
ACC_N1206,43,29,ACTIVE,Normal
ACC_N2635,36,23,Active,Normal
ACC_N1462,57,4, aCtive ,Normal
ACC_N0359,48,11,Active,Normal
ACC_N3380,53,0,active,Normal
ACC_N0311,43,25,ACTIVE,Normal
ACC_N1007,50,18,ACTIVE,Normal
ACC_N2855,54,5,active,Normal
ACC_N2916,55,22,ACTIVE,Normal
ACC_N3201,59,9,INACTIVE,Normal
ACC_N0001,58,25,Active,Normal
ACC_N0162,62,7,Active,Normal
ACC_N3171,24,28,ACTIVE,Normal
ACC_N2902,30,17,inactive,Normal
ACC_N2818,30,2,inactive,Normal
ACC_N0145,43,1,ACTIVE,Normal
ACC_N0979,55,12,Active,Normal
ACC_A0064,24,206,active,Legitimate_Awakening
ACC_N1867,24,7,Active,Normal
ACC_N1332,46,20,active,Normal
ACC_N1364,37,28, aCtive ,Normal
ACC_N1891,32,18,Active,Normal
ACC_N3209,47,4,active,Normal
ACC_N2580,20,7,active,Normal
ACC_N3172,21,23,active,Normal
ACC_N0616,51,15,ACTIVE,Normal
ACC_N0322,34,9,ACTIVE,Normal
ACC_N0569,62,21, aCtive ,Normal
ACC_A0059,61,380, aCtive ,Legitimate_Awakening
ACC_N1473,32,9,active,Normal
ACC_N0617,34,6,ACTIVE,Normal
ACC_N1886,43,20,active,Normal
ACC_N1725,46,16,ACTIVE,Normal
ACC_N1641,55,0,ACTIVE,Normal
ACC_N1825,27,19, aCtive ,Normal
ACC_N2291,41,7,active,Normal
ACC_N2992,61,18,active,Normal
ACC_N1141,25,28,ACTIVE,Normal
ACC_N1436,32,4,ACTIVE,Normal
ACC_N0598,63,14,Active,Normal
ACC_N1733,53,6, aCtive ,Normal
ACC_N0669,22,9,Active,Normal
ACC_N1502,54,22,ACTIVE,Normal
ACC_N2377,21,20,active,Normal
ACC_N2814,32,10,ACTIVE,Normal
ACC_N1809,56,23,Active,Normal
ACC_N2739,53,0, aCtive ,Normal
ACC_N1887,37,17,ACTIVE,Normal
ACC_A0294,62,511,active,Legitimate_Awakening
ACC_A0250,53,238,Active,Legitimate_Awakening
ACC_N1165,20,20,ACTIVE,Normal
ACC_N1132,24,25,active,Normal
ACC_N1514,31,15,active,Normal
ACC_N0973,48,15,ACTIVE,Normal
ACC_N0061,33,27,Active,Normal
ACC_N1480,51,25,active,Normal
ACC_N1871,47,8, aCtive ,Normal
ACC_N0402,41,9,Active,Normal
ACC_N3348,19,28,active,Normal
ACC_N3126,59,17,Inactive,Normal
ACC_N2268,51,3,ACTIVE,Normal
ACC_N1044,42,20,Active,Normal
ACC_N0756,23,27,active,Normal
ACC_A0364,35,247,active,Legitimate_Awakening
ACC_N3254,50,3,Active,Normal
ACC_N0016,52,12,Active,Normal
ACC_N3406,50,27,Active,Normal
ACC_N0174,55,0, aCtive ,Normal
ACC_N0950,34,21, aCtive ,Normal
ACC_N2202,18,15, aCtive ,Normal
ACC_N2288,19,24,ACTIVE,Normal
ACC_A0049,43,595, aCtive ,Legitimate_Awakening
ACC_N2350,26,13, aCtive ,Normal
ACC_N0760,57,16, aCtive ,Normal
ACC_A0333,61,518,active,Legitimate_Awakening
ACC_N0654,57,28, aCtive ,Normal
ACC_N2213,25,10,Active,Normal
ACC_N2423,32,1,INACTIVE,Normal
ACC_N1595,52,28,ACTIVE,Normal
ACC_N1667,53,20,ACTIVE,Normal
ACC_N1386,49,17, aCtive ,Normal
ACC_N2638,50,25,Active,Normal
ACC_N0651,62,26,Active,Normal
ACC_N3133,37,7,active,Normal
ACC_N1039,22,10,Active,Normal
ACC_M041,43,998,active,Dormant_Mule
ACC_N1130,63,11,active,Normal
ACC_N1115,27,19,Active,Normal
ACC_N2726,59,20,Active,Normal
ACC_N0487,26,3,INACTIVE,Normal
ACC_N2287,150,19,ACTIVE,Normal
ACC_N1806,24,22, aCtive ,Normal
ACC_A0324,56,684,ACTIVE,Legitimate_Awakening
ACC_N1200,54,1,Active,Normal
ACC_N2253,39,8,Active,Normal
ACC_N2813,32,0,active,Normal
ACC_N1367,35,10, aCtive ,Normal
ACC_N1779,21,1,Active,Normal
ACC_N0546,29,7, aCtive ,Normal
ACC_A0104,58,585,ACTIVE,Legitimate_Awakening
ACC_N1143,64,11, aCtive ,Normal
ACC_N2201,45,14,ACTIVE,Normal
ACC_N0117,48,27,Active,Normal
ACC_N2523,20,6,Active,Normal
ACC_N2247,37,16,active,Normal
ACC_N1715,27,15,ACTIVE,Normal
ACC_N1224,150,14,ACTIVE,Normal
ACC_N0923,29,6, aCtive ,Normal
ACC_N1354,41,22,active,Normal
ACC_A0316,40,561,active,Legitimate_Awakening
ACC_N0695,40,7,active,Normal
ACC_N1121,29,8,ACTIVE,Normal
ACC_A0276,48,692,Active,Legitimate_Awakening
ACC_N0282,52,21,Active,Normal
ACC_N1380,32,6, aCtive ,Normal
ACC_N0627,23,19, aCtive ,Normal
ACC_N1397,53,5,ACTIVE,Normal
ACC_N0730,20,27,Active,Normal
ACC_N1160,33,11,active,Normal
ACC_N3006,48,20,Active,Normal
ACC_N0780,23,16, aCtive ,Normal
ACC_A0143,35,190,Active,Legitimate_Awakening
ACC_N0025,40,24,active,Normal
ACC_N1138,41,17,inactive,Normal
ACC_A0139,33,208, aCtive ,Legitimate_Awakening
ACC_N0372,59,27,ACTIVE,Normal
ACC_N2664,59,23,Active,Normal
ACC_N1297,34,16,Active,Normal
ACC_N2240,42,3,Inactive,Normal
ACC_N1301,40,17,ACTIVE,Normal
ACC_N0913,28,8,active,Normal
ACC_N2409,20,12,Active,Normal
ACC_N2847,60,9, aCtive ,Normal
ACC_N1749,63,15,Active,Normal
ACC_N3125,43,23,active,Normal
ACC_N1836,21,16, aCtive ,Normal
ACC_N0098,61,28, aCtive ,Normal
ACC_N0109,38,18, aCtive ,Normal
ACC_N1906,57,5,active,Normal
ACC_N1155,31,2,Active,Normal
ACC_N0204,36,24, aCtive ,Normal
ACC_N1358,20,22,ACTIVE,Normal
ACC_N0796,29,18,active,Normal
ACC_N0843,51,0, aCtive ,Normal
ACC_N2204,44,11,active,Normal
ACC_N2575,50,3,ACTIVE,Normal
ACC_N0521,34,19, aCtive ,Normal
ACC_N1400,31,9,Active,Normal
ACC_N2893,52,14,active,Normal
ACC_N2731,32,18, aCtive ,Normal
ACC_N1950,41,20, aCtive ,Normal
ACC_A0161,22,508,active,Legitimate_Awakening
ACC_N2677,57,13,ACTIVE,Normal
ACC_N0143,42,6,active,Normal
ACC_N0035,24,19,Active,Normal
ACC_N0736,38,16,ACTIVE,Normal
ACC_A0348,47,439,Active,Legitimate_Awakening
ACC_N1661,51,8,Active,Normal
ACC_N2483,47,23,active,Normal
ACC_N0188,46,21, aCtive ,Normal
ACC_N0046,39,2,ACTIVE,Normal
ACC_N2662,58,18,Active,Normal
ACC_N1388,39,17, aCtive ,Normal
ACC_N0649,61,17, aCtive ,Normal
ACC_N3450,28,21, aCtive ,Normal
ACC_N1056,52,19,ACTIVE,Normal
ACC_N1652,20,14, aCtive ,Normal
ACC_N2807,18,21,active,Normal
ACC_N2055,43,1,Active,Normal
ACC_N1492,46,20, aCtive ,Normal
ACC_N0556,49,24,Active,Normal
ACC_N2791,64,25,ACTIVE,Normal
ACC_N3106,19,14,Active,Normal
ACC_N0409,32,5, aCtive ,Normal
ACC_A0196,59,342,ACTIVE,Legitimate_Awakening
ACC_N3180,62,17,ACTIVE,Normal
ACC_N3239,35,10,ACTIVE,Normal
ACC_N2406,62,15,ACTIVE,Normal
ACC_N3059,29,0,ACTIVE,Normal
ACC_N0723,49,2,Active,Normal
ACC_N3297,48,9, aCtive ,Normal
ACC_N3198,49,18,Active,Normal
ACC_N0982,22,25, aCtive ,Normal
ACC_N2792,47,16,ACTIVE,Normal
ACC_N1752,53,23,ACTIVE,Normal
ACC_N1333,42,7,active,Normal
ACC_N3039,44,26,INACTIVE,Normal
ACC_N0885,49,27,Active,Normal
ACC_N2301,53,23,Active,Normal
ACC_N2642,49,14,INACTIVE,Normal
ACC_N1369,57,28, aCtive ,Normal
ACC_N2647,42,19,active,Normal
ACC_N1090,18,9,active,Normal
ACC_N2159,53,24, aCtive ,Normal
ACC_N2931,30,29,Active,Normal
ACC_N1198,23,0, aCtive ,Normal
ACC_N0271,22,17,Active,Normal
ACC_N2401,50,8,INACTIVE,Normal
ACC_N0113,30,13,ACTIVE,Normal
ACC_N1644,28,3,ACTIVE,Normal
ACC_N0869,21,11,Active,Normal
ACC_N0132,45,5,Active,Normal
ACC_N0377,60,25,Active,Normal
ACC_N0953,28,4,active,Normal
ACC_A0115,28,368,active,Legitimate_Awakening
ACC_N0966,32,24, aCtive ,Normal
ACC_A0068,43,449,active,Legitimate_Awakening
ACC_N3475,56,23, aCtive ,Normal
ACC_N0466,26,26, aCtive ,Normal
ACC_N1702,33,27, aCtive ,Normal
ACC_N0403,43,6,Active,Normal
ACC_M048,50,980,ACTIVE,Dormant_Mule
ACC_N0693,18,11,active,Normal
ACC_N1293,42,28, aCtive ,Normal
ACC_N0137,59,27,ACTIVE,Normal
ACC_N2623,27,10, aCtive ,Normal
ACC_N3273,47,16,Active,Normal
ACC_N2593,45,19,INACTIVE,Normal
ACC_N2722,29,4,active,Normal
ACC_N0415,150,6,ACTIVE,Normal
ACC_N2709,19,29,Active,Normal
ACC_N2227,22,4, aCtive ,Normal
ACC_N0055,43,17,active,Normal
ACC_N2831,20,27,active,Normal
ACC_N3058,46,7,Active,Normal
ACC_N0319,60,8,active,Normal
ACC_N0718,36,6,active,Normal
ACC_N1100,40,11,active,Normal
ACC_N1054,31,25,active,Normal
ACC_N0313,28,10, aCtive ,Normal
ACC_N2124,20,14,Active,Normal
ACC_A0377,58,324,ACTIVE,Legitimate_Awakening
ACC_N0961,61,6,ACTIVE,Normal
ACC_N1766,63,19,active,Normal
ACC_N2388,49,5, aCtive ,Normal
ACC_N1512,38,16,active,Normal
ACC_N1540,50,11,active,Normal
ACC_N2051,43,3, aCtive ,Normal
ACC_N0823,49,18,Active,Normal
ACC_N3299,22,10,ACTIVE,Normal
ACC_N2840,36,5, aCtive ,Normal
ACC_N2013,62,5,ACTIVE,Normal
ACC_N2081,46,17, aCtive ,Normal
ACC_N2688,60,19, aCtive ,Normal
ACC_N2796,22,28,active,Normal
ACC_N2684,20,18,Active,Normal
ACC_N0770,42,26,ACTIVE,Normal
ACC_N1905,28,7,Active,Normal
ACC_A0219,63,616,active,Legitimate_Awakening
ACC_N1609,39,2, aCtive ,Normal
ACC_N0824,44,6,ACTIVE,Normal
ACC_N2886,64,10,Active,Normal
ACC_N2935,56,18,ACTIVE,Normal
ACC_N0851,43,24,ACTIVE,Normal
ACC_N1230,62,20,ACTIVE,Normal
ACC_N3436,150,22,Active,Normal
ACC_N0613,43,21,ACTIVE,Normal
ACC_N1990,23,15,Active,Normal
ACC_N2442,38,9, aCtive ,Normal
ACC_N0689,44,14,Active,Normal
ACC_N0455,48,8,active,Normal
ACC_A0088,36,381,ACTIVE,Legitimate_Awakening
ACC_N0958,57,19,active,Normal
ACC_N1631,44,1,active,Normal
ACC_A0249,25,573, aCtive ,Legitimate_Awakening
ACC_N1361,45,4, aCtive ,Normal
ACC_N2327,19,21,inactive,Normal
ACC_A0079,34,611,Active,Legitimate_Awakening
ACC_N0974,50,24,Active,Normal
ACC_N2014,35,25,ACTIVE,Normal
ACC_N0991,52,17,active,Normal
ACC_A0233,60,253, aCtive ,Legitimate_Awakening
ACC_N3310,27,3, aCtive ,Normal
ACC_N0836,30,22,ACTIVE,Normal
ACC_N1463,36,11, aCtive ,Normal
ACC_N0287,22,24,active,Normal
ACC_M046,61,698,active,Dormant_Mule
ACC_A0120,50,185,ACTIVE,Legitimate_Awakening
ACC_N0894,35,5,active,Normal
ACC_N1305,29,17,Active,Normal
ACC_N2696,21,12,active,Normal
